time,anglediff,dangle2,angle1,dangle1,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19
10.51996,0.350769,9.419544,-0.410955,1.386327,0.939109,0.34362,-32.494216,59.933729,3.918946,,,,,,,,,
10.55996,0.242821,10.986939,-0.3628,0.975914,0.970664,0.240442,-40.051567,56.492234,3.481503,,,,,,,,,
10.59996,0.077222,12.133286,-0.336366,0.310873,0.99702,0.077145,-45.867167,21.57518,3.237876,,,,,,,,,
10.63996,-0.109376,11.942163,-0.339186,-0.444203,0.994024,-0.109159,-44.747415,-30.070435,3.263979,,,,,,,,,
10.67996,-0.262347,10.596739,-0.36962,-1.034638,0.965784,-0.259348,-37.826641,-56.598136,3.543969,,,,,,,,,
10.71996,-0.355067,9.074743,-0.418253,-1.352616,0.937623,-0.347653,-30.564804,-55.231689,3.984472,,,,,,,,,
10.75996,-0.393259,7.906073,-0.474756,-1.440793,0.923665,-0.3832,-25.412791,-44.32618,4.484359,,,,,,,,,
10.79996,-0.39293,7.136993,-0.531475,-1.375233,0.923791,-0.382896,-22.254083,-33.390084,4.971765,,,,,,,,,
10.83996,-0.368251,6.670834,-0.583535,-1.216042,0.932958,-0.359984,-20.461187,-24.573224,5.405086,,,,,,,,,
10.87996,-0.329358,6.412834,-0.628064,-1.004334,0.94625,-0.323436,-19.552601,-17.739009,5.764155,,,,,,,,,
10.91996,-0.283155,6.29647,-0.663559,-0.768178,0.960179,-0.279387,-19.237145,-12.373149,6.042219,,,,,,,,,
10.95996,-0.234391,6.279256,-0.689461,-0.527549,0.972656,-0.23225,-19.35274,-8.036135,6.240351,,,,,,,,,
10.99996,-0.186466,6.335154,-0.705906,-0.297558,0.982666,-0.185387,-19.814015,-4.422798,6.363978,,,,,,,,,
11.03996,-0.141967,6.448585,-0.713572,-0.090511,0.98994,-0.141491,-20.577961,-1.348345,6.421024,,,,,,,,,
11.07996,-0.10299,6.609889,-0.713597,0.082818,0.994701,-0.102808,-21.620457,1.264535,6.421206,,,,,,,,,
11.11996,-0.071295,6.811383,-0.707527,0.212637,0.99746,-0.071235,-22.916702,3.387018,6.376074,,,,,,,,,
11.15996,-0.048311,7.043421,-0.697282,0.29034,0.998833,-0.048292,-24.42069,4.882672,6.299356,,,,,,,,,
11.19996,-0.034974,7.290496,-0.685081,0.309621,0.999388,-0.034966,-26.04257,5.525127,6.207137,,,,,,,,,
11.23996,-0.031433,7.52846,-0.673321,0.268484,0.999506,-0.031428,-27.629878,5.067908,6.117372,,,,,,,,,
11.27996,-0.036701,7.725147,-0.664348,0.171718,0.999327,-0.036693,-28.968739,3.387955,6.048315,,,,,,,,,
11.31996,-0.048438,7.846694,-0.660151,0.032659,0.998827,-0.048419,-29.824492,0.660179,6.015845,,,,,,,,,
11.35996,-0.063101,7.868815,-0.662017,-0.127382,0.99801,-0.06306,-30.021318,-2.572296,6.030295,,,,,,,,,
11.39996,-0.076549,7.787143,-0.67028,-0.282858,0.997072,-0.076475,-29.519731,-5.557289,6.094024,,,,,,,,,
11.43996,-0.084916,7.619171,-0.684261,-0.409691,0.996397,-0.084814,-28.434104,-7.653251,6.200904,,,,,,,,,
11.47996,-0.085349,7.39617,-0.702433,-0.490186,0.99636,-0.085245,-26.975999,-8.566297,6.338014,,,,,,,,,
11.51996,-0.07632,7.151183,-0.722731,-0.515065,0.997089,-0.076246,-25.369133,-8.353048,6.488678,,,,,,,,,
11.55996,-0.057503,6.910313,-0.742872,-0.482603,0.998347,-0.057471,-23.789903,-7.262736,6.63554,,,,,,,,,
11.59996,-0.029422,6.689939,-0.76062,-0.396304,0.999567,-0.029418,-22.350169,-5.572002,6.762725,,,,,,,,,
11.63996,0.006918,6.498225,-0.773942,-0.26251,0.999976,0.006918,-21.107921,-3.490781,6.856798,,,,,,,,,
11.67996,0.050295,6.338359,-0.781087,-0.088692,0.998735,0.050274,-20.086648,-1.134064,6.906747,,,,,,,,,
11.71996,0.099405,6.211864,-0.780607,0.117456,0.995063,0.099241,-19.292744,1.473291,6.9034,,,,,,,,,
11.75996,0.152866,6.12144,-0.771362,0.348216,0.988339,0.152272,-18.728635,4.384553,6.838673,,,,,,,,,
11.79996,0.209126,6.073442,-0.752528,0.595502,0.978213,0.207605,-18.403513,7.725362,6.705004,,,,,,,,,
11.83996,0.266262,6.080453,-0.723624,0.850062,0.964761,0.263127,-18.345045,11.700643,6.495248,,,,,,,,,
11.87996,0.321668,6.164605,-0.68458,1.100231,0.948709,0.316149,-18.616216,16.618348,6.203333,,,,,,,,,
11.91996,0.371585,6.362609,-0.635873,1.33013,0.931753,0.363093,-19.343012,22.93062,5.825962,,,,,,,,,
11.95996,0.410368,6.733561,-0.578739,1.516986,0.916974,0.398947,-20.761413,31.267913,5.365763,,,,,,,,,
11.99996,0.429391,7.368975,-0.515532,1.626898,0.909219,0.416317,-23.291296,42.314292,4.836308,,,,,,,,,
12.03996,0.415661,8.393263,-0.450289,1.608298,0.91485,0.403795,-27.604126,55.848318,4.269567,,,,,,,,,
12.07996,0.351432,9.895464,-0.389576,1.386101,0.938881,0.344243,-34.403106,66.816701,3.725801,,,,,,,,,
12.11996,0.220468,11.634575,-0.343214,0.880854,0.975795,0.218687,-42.895185,57.356389,3.301217,,,,,,,,,
12.15996,0.030568,12.624526,-0.322722,0.113608,0.999533,0.030563,-47.937308,8.577743,3.111229,,,,,,,,,
12.19996,-0.166322,11.949302,-0.334449,-0.676519,0.9862,-0.165556,-44.272355,-46.525693,3.220125,,,,,,,,,
12.23996,-0.311859,10.271099,-0.37345,-1.221516,0.951765,-0.306829,-35.835106,-64.038258,3.578983,,,,,,,,,
12.27996,-0.38981,8.695833,-0.428146,-1.468766,0.924981,-0.380013,-28.561419,-55.971667,4.072963,,,,,,,,,
12.31996,-0.413994,7.592766,-0.488017,-1.495624,0.915521,-0.402269,-23.875256,-42.784439,4.599665,,,,,,,,,
12.35996,-0.402794,6.905663,-0.545968,-1.384495,0.919969,-0.39199,-21.162128,-31.472353,5.093802,,,,,,,,,
12.39996,-0.370296,6.508462,-0.597714,-1.193063,0.93222,-0.361892,-19.705338,-22.811854,5.520623,,,,,,,,,
12.43996,-0.326021,6.303711,-0.640854,-0.959296,0.947324,-0.320277,-19.043934,-16.214908,5.865206,,,,,,,,,
12.47996,-0.276309,6.228414,-0.67424,-0.708944,0.962069,-0.272806,-18.919206,-11.050328,6.124421,,,,,,,,,
12.51996,-0.2255,6.244064,-0.697597,-0.460488,0.974682,-0.223594,-19.194376,-6.860793,6.301726,,,,,,,,,
12.55996,-0.176738,6.327849,-0.711296,-0.228195,0.984422,-0.175819,-19.801361,-3.351154,6.404123,,,,,,,,,
12.59996,-0.132457,6.466487,-0.716228,-0.024021,0.99124,-0.132071,-20.70798,-0.35691,6.440697,,,,,,,,,
12.63996,-0.094676,6.651601,-0.713736,0.141282,0.995522,-0.094535,-21.895074,2.17021,6.422239,,,,,,,,,
12.67996,-0.065105,6.875517,-0.705576,0.257814,0.997881,-0.065059,-23.335808,4.161697,6.361515,,,,,,,,,
12.71996,-0.045088,7.12696,-0.693876,0.317058,0.998984,-0.045073,-24.972502,5.432702,6.273708,,,,,,,,,
12.75996,-0.03538,7.386937,-0.681052,0.31343,0.999374,-0.035372,-26.691446,5.713922,6.176482,,,,,,,,,
12.79996,-0.035775,7.626513,-0.669646,0.246765,0.99936,-0.035767,-28.30601,4.754348,6.089148,,,,,,,,,
12.83996,-0.044744,7.809341,-0.66205,0.125011,0.998999,-0.044729,-29.569709,2.505157,6.03055,,,,,,,,,
12.87996,-0.059299,7.900962,-0.660151,-0.034444,0.998242,-0.059264,-30.238453,-0.701073,6.015847,,,,,,,,,
12.91996,-0.075336,7.882071,-0.664976,-0.20658,0.997164,-0.075264,-30.16693,-4.153201,6.053162,,,,,,,,,
12.95996,-0.088445,7.757446,-0.676479,-0.363945,0.996091,-0.08833,-29.377882,-7.033116,6.141561,,,,,,,,,
12.99996,-0.094869,7.553468,-0.693577,-0.483002,0.995503,-0.094727,-28.04775,-8.776729,6.27145,,,,,,,,,
13.03996,-0.092147,7.306217,-0.7144,-0.548459,0.995757,-0.092017,-26.421774,-9.241517,6.427162,,,,,,,,,
13.07996,-0.079235,7.04879,-0.736652,-0.554057,0.996863,-0.079153,-24.72475,-8.612052,6.590473,,,,,,,,,
13.11996,-0.056229,6.804421,-0.757936,-0.500689,0.99842,-0.056199,-23.115164,-7.198697,6.743632,,,,,,,,,
13.15996,-0.023937,6.585857,-0.77599,-0.39363,0.999714,-0.023934,-21.682918,-5.283268,6.871152,,,,,,,,,
13.19996,0.016488,6.398208,-0.788808,-0.240173,0.999864,0.016488,-20.468058,-3.05246,6.96033,,,,,,,,,
13.23996,0.063779,6.242652,-0.79469,-0.048129,0.997967,0.063735,-19.48199,-0.589846,7.00087,,,,,,,,,
13.27996,0.116642,6.119747,-0.792246,0.174813,0.993205,0.116378,-18.723898,2.110516,6.984059,,,,,,,,,
13.31996,0.17373,6.032141,-0.780394,0.421081,0.984947,0.172858,-18.192452,5.131148,6.901915,,,,,,,,,
13.35996,0.233508,5.986999,-0.758355,0.682693,0.972861,0.231391,-17.89587,8.629103,6.746612,,,,,,,,,
13.39996,0.294017,5.99872,-0.725697,0.950295,0.957088,0.289799,-17.864214,12.850686,6.510475,,,,,,,,,
13.43996,0.352519,6.092795,-0.682411,1.211737,0.938506,0.345263,-18.168735,18.169691,6.186835,,,,,,,,,
13.47996,0.404935,6.312138,-0.629063,1.450015,0.919128,0.393959,-18.955661,25.155769,5.772084,,,,,,,,,
13.51996,0.444951,6.727735,-0.567047,1.640102,0.902632,0.430414,-20.507296,34.654524,5.269377,,,,,,,,,
13.55996,0.462599,7.453995,-0.499,1.743614,0.894895,0.446276,-23.346852,47.694608,4.694552,,,,,,,,,
13.59996,0.442312,8.654046,-0.429508,1.699741,0.903764,0.42803,-28.354296,64.230691,4.085112,,,,,,,,,
13.63996,0.36221,10.444778,-0.366209,1.416055,0.935116,0.354342,-36.473703,77.132049,3.512748,,,,,,,,,
13.67996,0.203377,12.442055,-0.320753,0.797384,0.97939,0.201978,-46.317828,59.725018,3.092912,,,,,,,,,
13.71996,-0.016818,13.226326,-0.306224,-0.094326,0.999859,-0.016817,-50.282855,-7.891861,2.957328,,,,,,,,,
13.75996,-0.225995,11.957868,-0.327389,-0.921167,0.974572,-0.224077,-43.539422,-64.869642,3.154618,,,,,,,,,
13.79996,-0.363655,9.933919,-0.37531,-1.414141,0.934603,-0.355693,-33.655372,-71.31224,3.595963,,,,,,,,,
13.83996,-0.42664,8.317207,-0.436238,-1.588277,0.910361,-0.413815,-26.491742,-56.671917,4.14505,,,,,,,,,
13.87996,-0.436882,7.280996,-0.499598,-1.553155,0.906075,-0.423116,-22.292881,-41.439807,4.6997,,,,,,,,,
13.91996,-0.414813,6.67281,-0.55887,-1.395386,0.915192,-0.403019,-20.017141,-29.777732,5.20154,,,,,,,,,
13.95996,-0.374383,6.342236,-0.610336,-1.170053,0.930733,-0.365699,-18.891792,-21.219752,5.622533,,,,,,,,,
13.99996,-0.324556,6.190282,-0.652047,-0.91234,0.947792,-0.318888,-18.482409,-14.795248,5.952854,,,,,,,,,
14.03996,-0.271183,6.157401,-0.683212,-0.646055,0.963455,-0.267871,-18.562275,-9.77415,6.192928,,,,,,,,,
14.07996,-0.218266,6.208852,-0.70385,-0.388534,0.976274,-0.216538,-19.019128,-5.683538,6.348616,,,,,,,,,
14.11996,-0.168748,6.324903,-0.714596,-0.153541,0.985796,-0.167949,-19.801996,-2.238784,6.428612,,,,,,,,,
14.15996,-0.12497,6.494436,-0.716593,0.046968,0.992201,-0.124645,-20.889494,0.700362,6.443402,,,,,,,,,
14.19996,-0.088918,6.710022,-0.711446,0.201902,0.996049,-0.088801,-22.266411,3.143138,6.405243,,,,,,,,,
14.23996,-0.062276,6.963211,-0.701187,0.300979,0.998061,-0.062236,-23.900122,4.964427,6.328675,,,,,,,,,
14.27996,-0.046289,7.2396,-0.688228,0.335717,0.998929,-0.046272,-25.712581,5.910932,6.23101,,,,,,,,,
14.31996,-0.04143,7.514515,-0.67525,0.301645,0.999142,-0.041418,-27.551629,5.66088,6.132157,,,,,,,,,
14.35996,-0.046954,7.75199,-0.664982,0.201441,0.998898,-0.046936,-29.179523,3.982995,6.053213,,,,,,,,,
14.39996,-0.060535,7.910683,-0.659852,0.047774,0.998168,-0.060498,-30.308273,0.974203,6.013532,,,,,,,,,
14.43996,-0.078306,7.957506,-0.66157,-0.136346,0.996936,-0.078226,-30.694956,-2.786901,6.026832,,,,,,,,,
14.47996,-0.095497,7.88243,-0.670772,-0.321383,0.995444,-0.095352,-30.253547,-6.384988,6.097807,,,,,,,,,
14.51996,-0.107506,7.703463,-0.686902,-0.478319,0.994227,-0.107299,-29.097811,-8.98555,6.220961,,,,,,,,,
14.55996,-0.110879,7.45749,-0.708367,-0.585295,0.993859,-0.110652,-27.477723,-10.18996,6.38233,,,,,,,,,
14.59996,-0.103749,7.184458,-0.7329,-0.63064,0.994623,-0.103563,-25.666089,-10.066742,6.563161,,,,,,,,,
14.63996,-0.085696,6.915522,-0.757961,-0.611941,0.99633,-0.085592,-23.876227,-8.941451,6.743808,,,,,,,,,
14.67996,-0.057297,6.669227,-0.781051,-0.53307,0.998359,-0.057266,-22.238456,-7.172413,6.906499,,,,,,,,,
14.71996,-0.019645,6.453488,-0.799898,-0.401105,0.999807,-0.019644,-20.815,-5.029055,7.036569,,,,,,,,,
14.75996,0.025997,6.269669,-0.81254,-0.224136,0.999662,0.025994,-19.625424,-2.661955,7.122413,,,,,,,,,
14.79996,0.078373,6.116535,-0.817335,-0.010083,0.99693,0.078292,-18.667851,-0.115714,7.15468,,,,,,,,,
14.83996,0.136276,5.993386,-0.812951,0.233658,0.990729,0.135854,-17.933073,2.65057,7.125185,,,,,,,,,
14.87996,0.198473,5.902539,-0.798341,0.499975,0.980369,0.197173,-17.414146,5.751397,7.025917,,,,,,,,,
14.91996,0.263543,5.851642,-0.772752,0.781332,0.965473,0.260503,-17.115379,9.378415,6.848439,,,,,,,,,
14.95996,0.329604,5.856524,-0.735754,1.068657,0.946171,0.323668,-17.064977,13.82611,6.583944,,,,,,,,,
14.99996,0.393906,5.945696,-0.68734,1.349737,0.923417,0.383799,-17.336819,19.552635,6.224282,,,,,,,,,
15.03996,0.452182,6.168478,-0.62809,1.606911,0.899496,0.436929,-18.091215,27.29907,5.764357,,,,,,,,,
15.07996,0.497534,6.610381,-0.559456,1.813401,0.878762,0.47726,-19.655537,38.286248,5.206415,,,,,,,,,
15.11996,0.518491,7.420116,-0.484251,1.926482,0.868568,0.49557,-22.684977,54.349928,4.566998,,,,,,,,,
15.15996,0.495848,8.83754,-0.407524,1.873856,0.879566,0.475778,-28.419732,76.722909,3.888068,,,,,,,,,
15.19996,0.400058,11.092452,-0.338154,1.533718,0.921038,0.389472,-38.507237,96.756222,3.254429,,,,,,,,,
15.23996,0.203356,13.648239,-0.290616,0.766805,0.979394,0.201958,-51.137381,69.983947,2.810982,,,,,,,,,
15.27996,-0.064704,14.221863,-0.281285,-0.315999,0.997907,-0.064659,-53.939197,-31.106813,2.723158,,,,,,,,,
15.31996,-0.296172,12.080273,-0.313179,-1.208001,0.956461,-0.291861,-42.772768,-90.125795,3.022305,,,,,,,,,
15.35996,-0.427502,9.588291,-0.371676,-1.645355,0.910004,-0.414599,-31.109076,-80.946252,3.562775,,,,,,,,,
15.39996,-0.474547,7.905049,-0.440222,-1.738445,0.8895,-0.456935,-24.090509,-58.348073,4.180439,,,,,,,,,
15.43996,-0.469386,6.93119,-0.508141,-1.633589,0.891846,-0.452339,-20.421341,-40.661872,4.773093,,,,,,,,,
15.47996,-0.434935,6.402868,-0.569496,-1.421526,0.906897,-0.421352,-18.616865,-28.431789,5.28963,,,,,,,,,
15.51996,-0.385158,6.142707,-0.621144,-1.154945,0.926739,-0.375705,-17.857543,-19.827025,5.709088,,,,,,,,,
15.55996,-0.328556,6.049269,-0.661606,-0.866608,0.946509,-0.322676,-17.738911,-13.464663,6.027117,,,,,,,,,
15.59996,-0.270559,6.066112,-0.690482,-0.578769,0.963622,-0.26727,-18.068336,-8.499397,6.248076,,,,,,,,,
15.63996,-0.214896,6.162276,-0.708137,-0.308031,0.976999,-0.213246,-18.760595,-4.433462,6.380618,,,,,,,,,
15.67996,-0.164376,6.321307,-0.715536,-0.068151,0.986521,-0.163636,-19.78475,-0.991256,6.43558,,,,,,,,,
15.71996,-0.12132,6.534345,-0.714168,0.128313,0.99265,-0.121022,-21.132565,1.934566,6.425442,,,,,,,,,
15.75996,-0.087753,6.794513,-0.706012,0.269278,0.996152,-0.087641,-22.792371,4.29176,6.364767,,,,,,,,,
15.79996,-0.065371,7.091119,-0.693516,0.343532,0.997864,-0.065324,-24.718664,5.861013,6.270996,,,,,,,,,
15.83996,-0.055261,7.403575,-0.679535,0.342544,0.998474,-0.055233,-26.794461,6.278187,6.164912,,,,,,,,,
15.87996,-0.05741,7.69705,-0.667154,0.263823,0.998353,-0.057378,-28.797804,5.156357,6.069964,,,,,,,,,
15.91996,-0.070144,7.924445,-0.659369,0.115062,0.997541,-0.070087,-30.406259,2.35276,6.009785,,,,,,,,,
15.95996,-0.089851,8.038979,-0.658614,-0.083213,0.995966,-0.08973,-31.279351,-1.728801,6.003932,,,,,,,,,
15.99996,-0.111389,8.01424,-0.666269,-0.299551,0.993803,-0.111159,-31.206807,-6.107042,6.063138,,,,,,,,,
16.03996,-0.129224,7.858076,-0.682349,-0.498872,0.991662,-0.128865,-30.221268,-9.649021,6.186359,,,,,,,,,
16.07996,-0.13878,7.608114,-0.705553,-0.651681,0.990386,-0.138335,-28.573462,-11.641038,6.361341,,,,,,,,,
16.11996,-0.137273,7.312854,-0.733618,-0.739968,0.990593,-0.136842,-26.595662,-12.005677,6.568393,,,,,,,,,
16.15996,-0.12376,7.013412,-0.763805,-0.757645,0.992352,-0.123444,-24.571041,-11.096517,6.785325,,,,,,,,,
16.19996,-0.098639,6.735411,-0.79332,-0.707322,0.995139,-0.098479,-22.680036,-9.378421,6.991454,,,,,,,,,
16.23996,-0.063031,6.48993,-0.81958,-0.596287,0.998014,-0.062989,-21.010404,-7.227896,7.169732,,,,,,,,,
16.27996,-0.018287,6.278307,-0.840332,-0.433397,0.999833,-0.018286,-19.589741,-4.874687,7.307124,,,,,,,,,
16.31996,0.034299,6.097109,-0.853676,-0.227263,0.999412,0.034292,-18.414336,-2.416532,7.393812,,,,,,,,,
16.35996,0.093598,5.941942,-0.858039,0.014495,0.995623,0.093462,-17.467365,0.148884,7.421868,,,,,,,,,
16.39996,0.158634,5.810144,-0.85213,0.285278,0.987444,0.157969,-16.728781,2.899678,7.383833,,,,,,,,,
16.43996,0.228463,5.70284,-0.83491,0.579039,0.974016,0.226481,-16.181531,5.980713,7.271526,,,,,,,,,
16.47996,0.301991,5.62696,-0.805584,0.889423,0.954746,0.297422,-15.81844,9.613325,7.075321,,,,,,,,,
16.51996,0.377687,5.597973,-0.763639,1.20852,0.92952,0.368771,-15.653815,14.132554,6.784147,,,,,,,,,
16.55996,0.453154,5.644671,-0.708933,1.525159,0.899071,0.437803,-15.745224,20.075246,6.386549,,,,,,,,,
16.59996,0.524431,5.818852,-0.641879,1.822523,0.865609,0.500721,-16.236875,28.37577,5.873261,,,,,,,,,
16.63996,0.584703,6.216575,-0.563731,2.074367,0.833876,0.551952,-17.454892,40.798111,5.241912,,,,,,,,,
16.67996,0.621692,7.026473,-0.4771,2.237321,0.812894,0.582412,-20.13983,60.822428,4.5048,,,,,,,,,
16.71996,0.612146,8.630511,-0.386963,2.231303,0.818417,0.574625,-26.030815,94.512283,3.702072,,,,,,,,,
16.75996,0.511949,11.673341,-0.302991,1.890114,0.871791,0.489877,-38.806759,141.156504,2.927073,,,,,,,,,
16.79996,0.2598,15.903826,-0.244118,0.928763,0.966441,0.256887,-59.321069,118.601078,2.371078,,,,,,,,,
16.83996,-0.111196,16.549458,-0.236324,-0.555122,0.993824,-0.110967,-62.342299,-76.296156,2.296817,,,,,,,,,
16.87996,-0.397675,12.531614,-0.282246,-1.611419,0.921964,-0.387276,-42.007471,-139.272847,2.732214,,,,,,,,,
16.91996,-0.525663,9.16476,-0.355874,-1.98091,0.864991,-0.501787,-27.4303,-97.684152,3.417898,,,,,,,,,
16.95996,-0.551972,7.354734,-0.435689,-1.967109,0.851492,-0.524368,-20.696086,-62.155986,4.140162,,,,,,,,,
16.99996,-0.525992,6.452371,-0.510839,-1.769705,0.864826,-0.502071,-17.756204,-40.747866,4.796202,,,,,,,,,
17.03996,-0.474373,6.023068,-0.576096,-1.483297,0.889579,-0.456781,-16.572533,-27.506005,5.344042,,,,,,,,,
17.07996,-0.411248,5.852968,-0.628988,-1.15764,0.916623,-0.399754,-16.297351,-18.625496,5.771482,,,,,,,,,
17.11996,-0.344649,5.837404,-0.668594,-0.823137,0.941194,-0.337867,-16.574851,-12.165014,6.081052,,,,,,,,,
17.15996,-0.27959,5.923922,-0.695004,-0.500882,0.961169,-0.275962,-17.260459,-7.117399,6.282209,,,,,,,,,
17.19996,-0.219574,6.086663,-0.709049,-0.207434,0.97599,-0.217813,-18.308198,-2.943504,6.387411,,,,,,,,,
17.23996,-0.167379,6.313787,-0.71218,0.04243,0.986025,-0.166599,-19.718623,0.620613,6.410689,,,,,,,,,
17.27996,-0.125458,6.599512,-0.70643,0.234146,0.99214,-0.125129,-21.505745,3.621655,6.367887,,,,,,,,,
17.31996,-0.096032,6.93678,-0.69442,0.353001,0.995393,-0.095884,-23.662276,5.880656,6.277809,,,,,,,,,
17.35996,-0.080872,7.308802,-0.679343,0.385474,0.996732,-0.080784,-26.110708,6.977303,6.16345,,,,,,,,,
17.39996,-0.080742,7.680503,-0.664854,0.322907,0.996742,-0.080654,-28.642024,6.327466,6.052222,,,,,,,,,
17.43996,-0.094561,7.995413,-0.654758,0.167403,0.995532,-0.09442,-30.878475,3.486744,5.973967,,,,,,,,,
17.47996,-0.118724,8.187095,-0.65246,-0.062363,0.992961,-0.118445,-32.336661,-1.33641,5.956073,,,,,,,,,
17.51996,-0.147222,8.207433,-0.660261,-0.330393,0.989182,-0.146691,-32.631633,-6.984144,6.016701,,,,,,,,,
17.55996,-0.172983,8.054346,-0.678797,-0.591475,0.985076,-0.172122,-31.701829,-11.811341,6.159276,,,,,,,,,
17.59996,-0.189852,7.773134,-0.706936,-0.804858,0.982032,-0.188714,-29.839594,-14.64799,6.371666,,,,,,,,,
17.63996,-0.194011,7.42984,-0.742196,-0.944637,0.981239,-0.192796,-27.498296,-15.305447,6.630658,,,,,,,,,
17.67996,-0.184183,7.081498,-0.781398,-1.001609,0.983086,-0.183143,-25.073004,-14.299749,6.908911,,,,,,,,,
17.71996,-0.160931,6.762423,-0.821259,-0.978812,0.987079,-0.160237,-22.806402,-12.321307,7.180958,,,,,,,,,
17.75996,-0.125747,6.485637,-0.858763,-0.885587,0.992104,-0.125416,-20.805748,-9.914263,7.426511,,,,,,,,,
17.79996,-0.080336,6.25022,-0.891316,-0.733081,0.996775,-0.08025,-19.096011,-7.402574,7.63119,,,,,,,,,
17.83996,-0.026213,6.048363,-0.916758,-0.531694,0.999656,-0.02621,-17.663718,-4.930552,7.785546,,,,,,,,,
17.87996,0.035479,5.870227,-0.933315,-0.290016,0.999371,0.035471,-16.481316,-2.521811,7.883288,,,,,,,,,
17.91996,0.103973,5.706909,-0.939511,-0.014646,0.9946,0.103786,-15.516975,-0.122212,7.919316,,,,,,,,,
17.95996,0.178812,5.552238,-0.934103,0.289509,0.984056,0.177861,-14.736993,2.377114,7.887889,,,,,,,,,
17.99996,0.25971,5.404037,-0.916018,0.618609,0.966465,0.2568,-14.106378,5.133302,7.781124,,,,,,,,,
18.03996,0.346366,5.265325,-0.884331,0.968961,0.940613,0.339482,-13.59136,8.361102,7.587945,,,,,,,,,
18.07996,0.43823,5.145944,-0.838281,1.335741,0.905504,0.424338,-13.166384,12.365119,7.293681,,,,,,,,,
18.11996,0.534178,5.065531,-0.777352,1.711304,0.860688,0.509133,-12.82814,17.618598,6.880679,,,,,,,,,
18.15996,0.632002,5.060048,-0.701424,2.083068,0.806846,0.590761,-12.621917,24.955859,6.330452,,,,,,,,,
18.19996,0.727489,5.198264,-0.61102,2.430944,0.746847,0.664996,-12.697597,36.082231,5.62803,,,,,,,,,
18.23996,0.812329,5.629008,-0.507679,2.723406,0.68781,0.725891,-13.461191,55.112942,4.76913,,,,,,,,,
18.27996,0.868416,6.738956,-0.394582,2.906465,0.646037,0.763306,-16.116447,94.070902,3.77118,,,,,,,,,
18.31996,0.848736,9.777268,-0.278206,2.852521,0.660932,0.750446,-25.243881,195.298461,2.694129,,,,,,,,,
18.35996,0.605676,18.98498,-0.175532,2.065628,0.822118,0.569318,-61.975397,442.22423,1.713142,,,,,,,,,
18.39996,-0.097253,26.974888,-0.141087,-0.621891,0.995275,-0.0971,-101.30442,-236.222572,1.379479,,,,,,,,,
18.43996,-0.609564,13.934733,-0.208916,-2.361032,0.819898,-0.57251,-39.396489,-310.367053,2.034588,,,,,,,,,
18.47996,-0.73027,8.181661,-0.310111,-2.579293,0.744994,-0.667071,-19.453171,-131.707959,2.993662,,,,,,,,,
18.51996,-0.712818,6.267515,-0.410006,-2.378927,0.756522,-0.653968,-14.360493,-68.608625,3.910409,,,,,,,,,
18.55996,-0.647108,5.561925,-0.498539,-2.032646,0.79783,-0.602882,-12.990983,-41.532977,4.690582,,,,,,,,,
18.59996,-0.563876,5.327381,-0.57182,-1.625424,0.84519,-0.534466,-12.915445,-26.91134,5.308814,,,,,,,,,
18.63996,-0.47625,5.318408,-0.628329,-1.19945,0.888721,-0.458449,-13.450627,-17.559955,5.766255,,,,,,,,,
18.67996,-0.391054,5.439018,-0.667894,-0.782102,0.924508,-0.381163,-14.384878,-10.785237,6.075665,,,,,,,,,
18.71996,-0.312562,5.64979,-0.691291,-0.39422,0.951549,-0.307498,-15.678208,-5.383051,6.254191,,,,,,,,,
18.75996,-0.244054,5.93724,-0.700071,-0.054312,0.970366,-0.241638,-17.369381,-0.765567,6.320307,,,,,,,,,
18.79996,-0.18855,6.3004,-0.696529,0.218541,0.982277,-0.187435,-19.534843,3.292548,6.293693,,,,,,,,,
18.83996,-0.149118,6.740621,-0.683766,0.402963,0.988903,-0.148566,-22.250285,6.666319,6.19714,,,,,,,,,
18.87996,-0.128713,7.248399,-0.665782,0.475681,0.991728,-0.128358,-25.521487,8.779917,6.059384,,,,,,,,,
18.91996,-0.129398,7.78519,-0.647483,0.415903,0.99164,-0.129037,-29.159064,8.563108,5.917204,,,,,,,,,
18.95996,-0.150823,8.267691,-0.634396,0.215561,0.988648,-0.150252,-32.630568,4.843771,5.814301,,,,,,,,,
18.99996,-0.188509,8.578034,-0.631879,-0.106587,0.982285,-0.187394,-35.0707,-2.498118,5.794392,,,,,,,,,
19.03996,-0.23345,8.620566,-0.643855,-0.497853,0.972874,-0.231335,-35.678147,-11.436301,5.888776,,,,,,,,,
19.07996,-0.274479,8.391,-0.671647,-0.884918,0.962567,-0.271045,-34.297315,-18.681576,6.104526,,,,,,,,,
19.11996,-0.30231,7.980898,-0.71371,-1.202697,0.954651,-0.297727,-31.52059,-22.167652,6.422048,,,,,,,,,
19.15996,-0.312176,7.511425,-0.766444,-1.41514,0.951667,-0.307131,-28.190485,-22.081006,6.804002,,,,,,,,,
19.19996,-0.303641,7.071471,-0.825419,-1.515485,0.954254,-0.298996,-24.9228,-19.783016,7.208702,,,,,,,,,
19.23996,-0.278849,6.701971,-0.886333,-1.514786,0.961373,-0.275249,-22.002157,-16.569572,7.600382,,,,,,,,,
